priority,score,path,title,verticals,workflow_roles,has_howto,has_actions,has_report_capability,howto_matches,action_matches,report_matches,pain_matches,button_count,link_count,input_count
CRITICAL,89,html/demo/presentation-hub.html,TSM Deck Archive,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, hotel","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how-to, next step","import, analysis, run, submit, review, resolve, download, report, presentation, create, open, start","report, download, presentation, deck, summary, executive, brief, proposal, letter","risk, exposure, exception, denial, compliance, cost, revenue, failure, sla, recovery",14,16,0
CRITICAL,89,html/finops-accounting.html,TSM FinOps · Financial Accounting Command,"finops, tax, vendor, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,instructions,"upload, import, analyze, analysis, run, review, approve, generate, export, download, report, save, create, open, start","report, export, download, csv, summary, executive, letter","risk, exception, compliance, overdue, cost, revenue, error, sla, missing",26,4,2
CRITICAL,89,html/go-to-market.html,BNCA Healthcare GTM Study Page · TSM Command Mode,"healthcare, construction, insurance, tax, itops, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how to, workflow, guide, what to do, next step","import, analysis, run, review, escalate, generate, report, presentation, create, open, launch, start","report, presentation, executive, snapshot, letter","risk, leak, exposure, exception, denial, compliance, backlog, delay, cost, revenue, sla, audit, missing, recovery, opportunity",0,8,0
CRITICAL,89,html/healthcare/hc-academy/poc-html/index.html,HC Command Center · Guided PoC,"healthcare, insurance, legal, tax, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,guide,"upload, analyze, run, execute, submit, review, reject, assign, escalate, resolve, generate, report, create, open, continue, start","report, pdf, csv, xlsx, excel, summary, executive, letter","risk, exposure, denial, compliance, overdue, delay, revenue, error, anomaly, sla, audit, missing, unresolved",8,0,1
CRITICAL,89,html/tsm-insurance/ins-presentation.html,TSM · Insurance Suite,"insurance, legal, property, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"start here, workflow, guide, next step, steps","analyze, analysis, run, execute, submit, review, assign, generate, report, open, launch, start","report, excel, executive, letter, package","risk, leak, exposure, denial, compliance, delay, cost, revenue, waste, missing",0,39,0
CRITICAL,89,html/war-rooms/legal-war/legal-main-strategist.html,TSM · Case Strategist · Legal-Pro,"healthcare, bpo, insurance, legal, hotel, hotelops, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,workflow,"import, analysis, run, review, assign, escalate, resolve, generate, export, download, report, save, create, open, start","report, export, download, summary, executive, brief, letter, package","risk, exposure, exception, denial, delay, cost, error, anomaly, sla, missing, recovery",7,10,0
CRITICAL,88,html/client-access.html,TSM Client Access — Sovereign Intelligence Portal,"healthcare, construction, bpo, real estate, legal, finance, itops, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,workflow,"upload, analysis, run, review, export, report, send, save, create, open, launch, start","report, export, csv, summary, executive, brief, letter, package","risk, leak, loss, exposure, exception, denial, compliance, bottleneck, delay, cost, revenue, error, sla, audit, missing, recovery",4,8,2
CRITICAL,88,html/construction-suite/financial/index.html,TSM | Financial Command,"construction, logistics, finance, tax, itops, vendor, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","import, analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,88,html/financial-command.html,TSM | Financial Command,"construction, logistics, finance, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","import, analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,88,html/finops-suite/how-to-finops-updated.html,FinOps Suite — How To Guide,"healthcare, construction, insurance, finance, finops, tax, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how to, how-to, getting started, start here, workflow, guide, quick start, steps","analysis, run, review, resolve, generate, export, report, presentation, create, open, launch, start","report, export, presentation, executive, letter","risk, exposure, compliance, cost, audit, missing, recovery",21,15,0
CRITICAL,88,html/healthcare/hc-academy/crcc-scenarios.html,CRCR Operational Scenarios · TSM Academy,"healthcare, bpo, insurance, legal, finance, tax, vendor, approval","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, guide","analyze, analysis, run, submit, review, reject, assign, escalate, resolve, generate, report, send, open, launch, continue, start","report, summary, executive, brief, letter, package","risk, exposure, exception, denial, compliance, overdue, backlog, bottleneck, delay, cost, revenue, error, sla, audit, missing, recovery, opportunity",12,13,0
CRITICAL,88,html/healthcare/hc-academy/crcr-scenarios.html,CRCR Operational Scenarios · TSM Academy,"healthcare, bpo, insurance, legal, finance, tax, vendor, approval","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, guide","import, analyze, analysis, run, submit, review, reject, assign, escalate, resolve, generate, report, send, open, launch, continue, start","report, summary, executive, brief, letter, package","risk, exposure, exception, denial, compliance, overdue, backlog, bottleneck, delay, cost, revenue, error, sla, audit, missing, recovery, opportunity",12,15,0
CRITICAL,88,html/legal-pro/index.html,TSM Legal Pro Suite · TSM Consultz,"healthcare, construction, bpo, real estate, insurance, legal, itops, property","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,workflow,"upload, import, analyze, analysis, run, execute, submit, review, assign, escalate, resolve, generate, export, download, report, send, create, open, launch, start","report, export, download, pdf, csv, summary, executive, brief, letter, package","risk, exposure, exception, compliance, cost, error, failure, audit, missing",30,0,4
CRITICAL,88,html/tsm-landing.html,TSM — Total Solution Management,"healthcare, construction, bpo, insurance, finops, supplier","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how to, start here, workflow, guide, steps","upload, analysis, run, submit, review, generate, download, report, send, open, launch, start","report, download, summary, executive, brief, letter","risk, exposure, denial, compliance, revenue, anomaly, sla, missing",0,30,0
CRITICAL,87,html/hotelops/hotelops-war-room.html,GID | HotelOps War Room,"healthcare, bpo, mortgage, hotel, hotelops, finops, noc, property","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, workflow","import, analyze, analysis, run, review, approve, assign, escalate, resolve, export, report, save, create, open, start","report, export, executive, letter","risk, leak, exposure, compliance, overdue, delay, revenue, error, anomaly, failure, sla, audit, missing, unresolved",6,4,1
CRITICAL,86,html/az-ins.tsmatter.html,AZ Insurance Command,"construction, insurance, logistics, finance, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,86,html/bpo-legal.tsmatter.html,BPO Legal Command,"construction, bpo, legal, logistics, finance, tax, itops, vendor","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,86,html/bpo-realty.tsmatter.html,BPO Realty Command,"construction, bpo, mortgage, logistics, finance, tax, itops, vendor","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,86,html/bpo-tax.tsmatter.html,BPO Tax Command,"construction, bpo, logistics, finance, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,86,html/case-tech.tsmatter.html,Case-Tech Command,"construction, logistics, finance, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,86,html/construction-command.tsmatter.html,TSM | Construction Command,"construction, logistics, finance, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,86,html/desert-financial.tsmatter.html,Desert Financial Command,"construction, logistics, finance, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,86,html/financial-command.tsmatter.html,TSM | Financial Command,"construction, logistics, finance, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,86,html/legal-pro/case-strategist.html,TSM Legal Main Strategist,"bpo, real estate, legal, property","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,workflow,"analysis, run, execute, review, assign, escalate, resolve, generate, export, report, send, open, launch, continue, start","report, export, summary, executive, brief, letter, package","risk, leak, exposure, exception, compliance, overdue, backlog, bottleneck, revenue, error, failure, sla, audit, missing, unresolved, recovery",11,0,3
CRITICAL,86,html/pc-command.tsmatter.html,PC Command,"construction, insurance, logistics, finance, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
CRITICAL,86,html/reo-pro.tsmatter.html,REO Pro Command,"construction, mortgage, logistics, finance, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, review, approve, generate, export, report, create, open, launch, continue, start","report, export, pdf, summary, letter","risk, exception, compliance, bottleneck, cost, revenue, error, anomaly, audit, missing, recovery",37,13,10
